order_id,item_id,product_id,quantity,list_price,discount,total_price
480,2,15,1,529.99,0.05,529.94
480,3,23,2,299.99,0.07,599.91
481,1,13,2,269.99,0.2,539.78
481,2,16,2,599.99,0.07,1199.91
481,3,9,2,2999.99,0.1,5999.88
482,1,13,1,269.99,0.2,269.79
482,2,14,1,269.99,0.1,269.89
483,1,17,1,429.0,0.07,428.93
484,1,8,2,1799.99,0.1,3599.88
484,2,24,1,549.99,0.05,549.94
484,3,9,2,2999.99,0.05,5999.93
484,4,6,1,469.99,0.2,469.79
485,1,13,1,269.99,0.1,269.89
485,2,26,2,599.99,0.05,1199.93
486,1,9,1,2999.99,0.07,2999.92
486,2,23,2,299.99,0.05,599.93
487,1,6,1,469.99,0.2,469.79
488,1,13,2,269.99,0.07,539.91
488,2,23,2,299.99,0.05,599.93
488,3,22,1,269.99,0.05,269.94
489,1,8,2,1799.99,0.1,3599.88
490,1,12,1,549.99,0.1,549.89
490,2,23,1,299.99,0.05,299.94
490,3,14,1,269.99,0.1,269.89
490,4,13,2,269.99,0.07,539.91
491,1,9,2,2999.99,0.2,5999.78
491,2,21,2,269.99,0.05,539.93
491,3,15,2,529.99,0.05,1059.93
492,1,6,1,469.99,0.1,469.89
492,2,22,2,269.99,0.1,539.88
492,3,26,1,599.99,0.05,599.94
493,1,15,1,529.99,0.05,529.94
493,2,18,2,449.0,0.05,897.95
493,3,26,1,599.99,0.05,599.94
494,1,23,1,299.99,0.1,299.89
495,1,22,1,269.99,0.2,269.79
495,2,9,1,2999.99,0.05,2999.94
496,1,23,1,299.99,0.2,299.79
496,2,13,1,269.99,0.1,269.89
496,3,21,2,269.99,0.2,539.78
497,1,25,2,499.99,0.07,999.91
498,1,24,1,549.99,0.07,549.92
498,2,21,1,269.99,0.1,269.89
498,3,10,1,1549.0,0.07,1548.93
499,1,11,1,1680.99,0.2,1680.79
499,2,15,1,529.99,0.07,529.92
499,3,14,2,269.99,0.2,539.78
499,4,20,2,599.99,0.1,1199.88
500,1,12,2,549.99,0.05,1099.93
500,2,14,1,269.99,0.2,269.79
501,1,19,2,449.0,0.05,897.95
501,2,8,1,1799.99,0.07,1799.92
501,3,14,1,269.99,0.1,269.89
501,4,23,2,299.99,0.07,599.91
502,1,13,1,269.99,0.05,269.94
503,1,13,2,269.99,0.07,539.91
503,2,10,1,1549.0,0.05,1548.95
504,1,24,2,549.99,0.1,1099.88
504,2,2,2,749.99,0.05,1499.93
505,1,26,1,599.99,0.2,599.79
506,1,25,1,499.99,0.1,499.89
506,2,7,1,3999.99,0.07,3999.92
507,1,11,2,1680.99,0.05,3361.93
507,2,13,2,269.99,0.07,539.91
507,3,20,2,599.99,0.1,1199.88
508,1,8,1,1799.99,0.05,1799.94
508,2,2,2,749.99,0.05,1499.93
508,3,10,2,1549.0,0.05,3097.95
508,4,25,1,499.99,0.07,499.92
509,1,23,2,299.99,0.2,599.78
509,2,4,2,2899.99,0.05,5799.93
510,1,17,1,429.0,0.1,428.9
511,1,22,2,269.99,0.05,539.93
511,2,13,1,269.99,0.1,269.89
512,1,21,1,269.99,0.07,269.92
513,1,7,1,3999.99,0.07,3999.92
513,2,13,1,269.99,0.2,269.79
513,3,23,1,299.99,0.07,299.92
514,1,18,2,449.0,0.2,897.8
514,2,17,2,429.0,0.07,857.93
515,1,8,1,1799.99,0.07,1799.92
515,2,5,1,1320.99,0.1,1320.89
515,3,25,2,499.99,0.07,999.91
515,4,6,2,469.99,0.2,939.78
516,1,7,1,3999.99,0.05,3999.94
516,2,5,2,1320.99,0.1,2641.88
517,1,21,2,269.99,0.07,539.91
518,1,16,2,599.99,0.2,1199.78
518,2,5,2,1320.99,0.05,2641.93
518,3,25,2,499.99,0.05,999.93
518,4,15,2,529.99,0.2,1059.78
518,5,11,2,1680.99,0.07,3361.91
519,1,6,1,469.99,0.07,469.92
519,2,16,1,599.99,0.1,599.89
519,3,23,2,299.99,0.05,599.93
519,4,18,2,449.0,0.2,897.8
519,5,7,1,3999.99,0.05,3999.94
520,1,26,1,599.99,0.1,599.89
520,2,24,1,549.99,0.2,549.79
520,3,10,1,1549.0,0.07,1548.93
521,1,5,1,1320.99,0.2,1320.79
521,2,14,1,269.99,0.2,269.79
522,1,4,2,2899.99,0.07,5799.91
522,2,22,2,269.99,0.07,539.91
522,3,21,1,269.99,0.05,269.94
523,1,12,1,549.99,0.2,549.79
523,2,20,1,599.99,0.05,599.94
523,3,5,2,1320.99,0.1,2641.88
523,4,16,2,599.99,0.07,1199.91
524,1,11,1,1680.99,0.07,1680.92
524,2,2,1,749.99,0.05,749.94
524,3,9,1,2999.99,0.2,2999.79
524,4,3,2,999.99,0.07,1999.91
524,5,26,1,599.99,0.05,599.94
525,1,9,2,2999.99,0.07,5999.91
525,2,6,2,469.99,0.07,939.91
525,3,10,1,1549.0,0.1,1548.9
526,1,3,2,999.99,0.1,1999.88
526,2,8,1,1799.99,0.1,1799.89
526,3,21,1,269.99,0.05,269.94
526,4,15,1,529.99,0.07,529.92
527,1,18,2,449.0,0.07,897.93
527,2,4,1,2899.99,0.2,2899.79
527,3,19,1,449.0,0.1,448.9
527,4,9,2,2999.99,0.2,5999.78
528,1,21,2,269.99,0.05,539.93
529,1,12,2,549.99,0.07,1099.91
530,1,2,2,749.99,0.05,1499.93
530,2,4,1,2899.99,0.07,2899.92
530,3,6,2,469.99,0.2,939.78
531,1,6,1,469.99,0.2,469.79
531,2,12,2,549.99,0.2,1099.78
531,3,25,1,499.99,0.07,499.92
532,1,17,2,429.0,0.07,857.93
532,2,16,2,599.99,0.2,1199.78
532,3,12,1,549.99,0.1,549.89
533,1,4,1,2899.99,0.2,2899.79
533,2,12,2,549.99,0.1,1099.88
533,3,10,1,1549.0,0.2,1548.8
533,4,25,1,499.99,0.05,499.94
534,1,21,2,269.99,0.05,539.93
534,2,9,2,2999.99,0.05,5999.93
534,3,2,1,749.99,0.07,749.92
534,4,24,2,549.99,0.1,1099.88
535,1,24,1,549.99,0.05,549.94
535,2,15,1,529.99,0.1,529.89
535,3,22,2,269.99,0.1,539.88
536,1,22,1,269.99,0.1,269.89
536,2,2,1,749.99,0.1,749.89
536,3,12,2,549.99,0.05,1099.93
536,4,14,1,269.99,0.07,269.92
537,1,10,1,1549.0,0.05,1548.95
537,2,26,1,599.99,0.05,599.94
537,3,17,2,429.0,0.1,857.9
537,4,25,2,499.99,0.2,999.78
538,1,2,2,749.99,0.2,1499.78
539,1,9,2,2999.99,0.1,5999.88
539,2,23,1,299.99,0.05,299.94
539,3,21,2,269.99,0.07,539.91
540,1,19,1,449.0,0.1,448.9
540,2,26,2,599.99,0.1,1199.88
540,3,23,2,299.99,0.07,599.91
541,1,22,2,269.99,0.05,539.93
542,1,16,2,599.99,0.2,1199.78
542,2,9,1,2999.99,0.1,2999.89
542,3,20,1,599.99,0.1,599.89
542,4,19,2,449.0,0.2,897.8
543,1,25,1,499.99,0.2,499.79
543,2,18,1,449.0,0.2,448.8
543,3,26,2,599.99,0.05,1199.93
544,1,12,1,549.99,0.05,549.94
544,2,17,1,429.0,0.1,428.9
544,3,21,1,269.99,0.05,269.94
545,1,25,2,499.99,0.2,999.78
545,2,6,1,469.99,0.07,469.92
545,3,24,1,549.99,0.2,549.79
545,4,20,2,599.99,0.07,1199.91
546,1,17,2,429.0,0.05,857.95
546,2,8,1,1799.99,0.1,1799.89
546,3,18,2,449.0,0.07,897.93
547,1,11,2,1680.99,0.05,3361.93
547,2,9,1,2999.99,0.2,2999.79
547,3,5,1,1320.99,0.1,1320.89
548,1,8,1,1799.99,0.1,1799.89
548,2,11,2,1680.99,0.07,3361.91
549,1,15,1,529.99,0.07,529.92
549,2,16,1,599.99,0.05,599.94
549,3,3,1,999.99,0.07,999.92
549,4,7,1,3999.99,0.05,3999.94
549,5,13,2,269.99,0.1,539.88
550,1,4,1,2899.99,0.05,2899.94
551,1,16,1,599.99,0.05,599.94
551,2,26,1,599.99,0.07,599.92
551,3,11,2,1680.99,0.2,3361.78
551,4,15,2,529.99,0.2,1059.78
552,1,23,1,299.99,0.2,299.79
552,2,2,1,749.99,0.2,749.79
552,3,24,1,549.99,0.2,549.79
552,4,18,1,449.0,0.1,448.9
552,5,19,2,449.0,0.2,897.8
553,1,24,1,549.99,0.1,549.89
553,2,18,2,449.0,0.07,897.93
553,3,12,1,549.99,0.07,549.92
554,1,3,2,999.99,0.07,1999.91
554,2,22,1,269.99,0.05,269.94
554,3,4,2,2899.99,0.2,5799.78
555,1,8,1,1799.99,0.2,1799.79
555,2,7,1,3999.99,0.1,3999.89
555,3,20,2,599.99,0.07,1199.91
556,1,16,1,599.99,0.1,599.89
556,2,4,2,2899.99,0.2,5799.78
557,1,9,2,2999.99,0.1,5999.88
557,2,10,1,1549.0,0.1,1548.9
558,1,7,1,3999.99,0.07,3999.92
558,2,16,1,599.99,0.07,599.92
558,3,9,1,2999.99,0.1,2999.89
558,4,21,2,269.99,0.05,539.93
558,5,10,2,1549.0,0.07,3097.93
559,1,15,2,529.99,0.1,1059.88
559,2,6,1,469.99,0.1,469.89
559,3,7,2,3999.99,0.07,7999.91
560,1,16,1,599.99,0.05,599.94
560,2,26,2,599.99,0.1,1199.88
561,1,15,2,529.99,0.05,1059.93
561,2,18,1,449.0,0.05,448.95
561,3,5,1,1320.99,0.05,1320.94
561,4,17,2,429.0,0.07,857.93
562,1,25,2,499.99,0.07,999.91
562,2,26,1,599.99,0.05,599.94
563,1,6,2,469.99,0.1,939.88
563,2,19,1,449.0,0.05,448.95
563,3,13,2,269.99,0.1,539.88
564,1,4,1,2899.99,0.2,2899.79
564,2,15,1,529.99,0.2,529.79
565,1,18,1,449.0,0.2,448.8
565,2,25,2,499.99,0.1,999.88
565,3,9,1,2999.99,0.05,2999.94
565,4,17,1,429.0,0.1,428.9
566,1,24,2,549.99,0.07,1099.91
566,2,7,2,3999.99,0.2,7999.78
566,3,8,1,1799.99,0.1,1799.89
566,4,21,2,269.99,0.2,539.78
567,1,9,1,2999.99,0.2,2999.79
567,2,5,1,1320.99,0.07,1320.92
568,1,5,1,1320.99,0.05,1320.94
568,2,10,1,1549.0,0.05,1548.95
569,1,16,1,599.99,0.05,599.94
569,2,24,2,549.99,0.1,1099.88
570,1,18,1,449.0,0.07,448.93
570,2,24,2,549.99,0.1,1099.88
570,3,3,2,999.99,0.2,1999.78
570,4,11,1,1680.99,0.1,1680.89
570,5,16,1,599.99,0.05,599.94
571,1,4,1,2899.99,0.05,2899.94
571,2,9,1,2999.99,0.1,2999.89
572,1,3,1,999.99,0.05,999.94
572,2,13,2,269.99,0.1,539.88
572,3,11,2,1680.99,0.2,3361.78
573,1,2,1,749.99,0.2,749.79
574,1,26,1,599.99,0.05,599.94
574,2,13,2,269.99,0.1,539.88
574,3,12,2,549.99,0.1,1099.88
574,4,23,2,299.99,0.1,599.88
574,5,11,2,1680.99,0.05,3361.93
575,1,4,2,2899.99,0.07,5799.91
575,2,12,1,549.99,0.2,549.79
576,1,9,1,2999.99,0.1,2999.89
577,1,3,2,999.99,0.2,1999.78
578,1,21,1,269.99,0.07,269.92
578,2,25,2,499.99,0.2,999.78
578,3,18,2,449.0,0.05,897.95
578,4,8,2,1799.99,0.2,3599.78
579,1,7,2,3999.99,0.05,7999.93
579,2,6,1,469.99,0.2,469.79
580,1,16,2,599.99,0.2,1199.78
580,2,15,1,529.99,0.07,529.92
580,3,21,2,269.99,0.2,539.78
580,4,9,2,2999.99,0.07,5999.91
580,5,19,1,449.0,0.2,448.8
581,1,8,2,1799.99,0.07,3599.91
582,1,10,2,1549.0,0.2,3097.8
582,2,17,2,429.0,0.07,857.93
583,1,15,2,529.99,0.2,1059.78
584,1,19,1,449.0,0.07,448.93
584,2,23,1,299.99,0.07,299.92
584,3,15,1,529.99,0.1,529.89
584,4,22,1,269.99,0.05,269.94
584,5,8,2,1799.99,0.07,3599.91
585,1,10,1,1549.0,0.2,1548.8
585,2,18,2,449.0,0.2,897.8
585,3,15,1,529.99,0.05,529.94
585,4,12,2,549.99,0.07,1099.91
586,1,11,2,1680.99,0.1,3361.88
586,2,23,2,299.99,0.2,599.78
587,1,24,1,549.99,0.05,549.94
587,2,23,1,299.99,0.05,299.94
587,3,18,1,449.0,0.05,448.95
587,4,21,1,269.99,0.2,269.79
588,1,10,2,1549.0,0.07,3097.93
588,2,23,1,299.99,0.2,299.79
589,1,15,2,529.99,0.05,1059.93
590,1,2,2,749.99,0.1,1499.88
590,2,20,1,599.99,0.07,599.92
590,3,8,2,1799.99,0.05,3599.93
590,4,5,2,1320.99,0.1,2641.88
590,5,24,1,549.99,0.1,549.89
591,1,16,2,599.99,0.05,1199.93
591,2,25,2,499.99,0.05,999.93
591,3,2,2,749.99,0.1,1499.88
592,1,21,2,269.99,0.1,539.88
592,2,16,1,599.99,0.05,599.94
592,3,18,2,449.0,0.07,897.93
593,1,3,2,999.99,0.1,1999.88
593,2,25,1,499.99,0.07,499.92
594,1,26,1,599.99,0.1,599.89
594,2,21,2,269.99,0.05,539.93
595,1,4,1,2899.99,0.07,2899.92
595,2,19,2,449.0,0.07,897.93
595,3,3,1,999.99,0.07,999.92
595,4,10,1,1549.0,0.07,1548.93
595,5,26,2,599.99,0.05,1199.93
596,1,5,1,1320.99,0.05,1320.94
596,2,23,2,299.99,0.1,599.88
596,3,9,1,2999.99,0.05,2999.94
597,1,17,2,429.0,0.2,857.8
597,2,8,1,1799.99,0.07,1799.92
598,1,4,2,2899.99,0.05,5799.93
598,2,16,2,599.99,0.07,1199.91
598,3,14,1,269.99,0.1,269.89
599,1,9,2,2999.99,0.05,5999.93
599,2,22,2,269.99,0.2,539.78
599,3,23,1,299.99,0.07,299.92
599,4,10,2,1549.0,0.1,3097.9
600,1,26,2,599.99,0.07,1199.91
600,2,4,1,2899.99,0.2,2899.79
600,3,18,2,449.0,0.07,897.93
601,1,12,2,549.99,0.2,1099.78
602,1,15,2,529.99,0.05,1059.93
602,2,5,2,1320.99,0.07,2641.91
603,1,12,1,549.99,0.07,549.92
603,2,4,1,2899.99,0.1,2899.89
604,1,10,2,1549.0,0.07,3097.93
604,2,9,2,2999.99,0.2,5999.78
605,1,19,1,449.0,0.07,448.93
605,2,25,2,499.99,0.05,999.93
605,3,13,2,269.99,0.2,539.78
605,4,11,1,1680.99,0.2,1680.79
606,1,6,2,469.99,0.2,939.78
606,2,18,2,449.0,0.05,897.95
607,1,11,2,1680.99,0.2,3361.78
607,2,26,2,599.99,0.2,1199.78
607,3,14,1,269.99,0.07,269.92
608,1,4,2,2899.99,0.2,5799.78
608,2,7,2,3999.99,0.1,7999.88
608,3,24,1,549.99,0.1,549.89
609,1,10,1,1549.0,0.07,1548.93
609,2,7,1,3999.99,0.1,3999.89
609,3,22,2,269.99,0.1,539.88
609,4,5,1,1320.99,0.1,1320.89
610,1,26,1,599.99,0.1,599.89
610,2,24,1,549.99,0.07,549.92
610,3,18,2,449.0,0.07,897.93
610,4,3,1,999.99,0.07,999.92
610,5,8,1,1799.99,0.1,1799.89
611,1,16,2,599.99,0.07,1199.91
612,1,13,1,269.99,0.1,269.89
612,2,14,1,269.99,0.1,269.89
612,3,17,1,429.0,0.07,428.93
612,4,20,1,599.99,0.2,599.79
613,1,9,2,2999.99,0.1,5999.88
613,2,18,2,449.0,0.05,897.95
613,3,12,1,549.99,0.07,549.92
614,1,18,1,449.0,0.1,448.9
614,2,21,1,269.99,0.05,269.94
615,1,11,1,1680.99,0.07,1680.92
615,2,23,1,299.99,0.05,299.94
615,3,6,2,469.99,0.1,939.88
615,4,19,2,449.0,0.1,897.9
616,1,24,1,549.99,0.2,549.79
616,2,16,2,599.99,0.2,1199.78
617,1,15,2,529.99,0.2,1059.78
617,2,11,2,1680.99,0.07,3361.91
618,1,17,2,429.0,0.1,857.9
618,2,11,1,1680.99,0.07,1680.92
619,1,25,1,499.99,0.07,499.92
620,1,5,2,1320.99,0.2,2641.78
621,1,17,2,429.0,0.07,857.93
622,1,9,2,2999.99,0.07,5999.91
622,2,18,1,449.0,0.1,448.9
622,3,10,1,1549.0,0.2,1548.8
622,4,25,1,499.99,0.07,499.92
623,1,8,1,1799.99,0.07,1799.92
624,1,21,2,269.99,0.05,539.93
624,2,16,1,599.99,0.07,599.92
624,3,22,1,269.99,0.07,269.92
624,4,14,2,269.99,0.2,539.78
625,1,17,1,429.0,0.07,428.93
625,2,11,2,1680.99,0.2,3361.78
625,3,26,1,599.99,0.07,599.92
625,4,23,2,299.99,0.1,599.88
626,1,15,1,529.99,0.2,529.79
627,1,19,1,449.0,0.07,448.93
627,2,9,2,2999.99,0.2,5999.78
627,3,26,1,599.99,0.07,599.92
628,1,15,2,529.99,0.1,1059.88
629,1,19,1,449.0,0.05,448.95
629,2,5,2,1320.99,0.05,2641.93
629,3,23,2,299.99,0.1,599.88
629,4,14,2,269.99,0.05,539.93
629,5,6,2,469.99,0.1,939.88
630,1,5,1,1320.99,0.05,1320.94
630,2,25,1,499.99,0.1,499.89
630,3,18,2,449.0,0.1,897.9
630,4,21,2,269.99,0.07,539.91
631,1,24,2,549.99,0.07,1099.91
631,2,15,2,529.99,0.07,1059.91
632,1,25,1,499.99,0.2,499.79
632,2,11,2,1680.99,0.1,3361.88
632,3,15,1,529.99,0.07,529.92
632,4,6,1,469.99,0.05,469.94
632,5,22,2,269.99,0.1,539.88
633,1,12,2,549.99,0.05,1099.93
633,2,13,2,269.99,0.2,539.78
633,3,5,2,1320.99,0.2,2641.78
633,4,10,2,1549.0,0.2,3097.8
634,1,4,2,2899.99,0.05,5799.93
634,2,12,1,549.99,0.1,549.89
635,1,4,1,2899.99,0.05,2899.94
636,1,85,2,329.99,0.2,659.78
637,1,9,1,2999.99,0.1,2999.89
637,2,106,2,449.99,0.1,899.88
638,1,103,1,551.99,0.05,551.94
638,2,56,1,5499.99,0.2,5499.79
638,3,53,2,749.99,0.05,1499.93
639,1,15,1,529.99,0.07,529.92
639,2,73,1,749.99,0.05,749.94
639,3,72,1,619.99,0.05,619.94
639,4,61,2,4999.99,0.1,9999.88
640,1,106,2,449.99,0.05,899.93
640,2,32,1,469.99,0.07,469.92
640,3,30,1,999.99,0.07,999.92
640,4,76,2,299.99,0.07,599.91
640,5,109,2,416.99,0.2,833.78
641,1,15,1,529.99,0.05,529.94
641,2,62,1,3499.99,0.2,3499.79
641,3,64,1,489.99,0.2,489.79
642,1,68,2,449.99,0.07,899.91
643,1,53,1,749.99,0.05,749.94
644,1,9,1,2999.99,0.07,2999.92
645,1,99,1,299.99,0.07,299.92
645,2,42,2,2299.99,0.05,4599.93
645,3,6,1,469.99,0.05,469.94
645,4,47,2,5299.99,0.07,10599.91
645,5,21,2,269.99,0.07,539.91
646,1,15,2,529.99,0.2,1059.78
646,2,4,1,2899.99,0.07,2899.92
646,3,95,1,299.99,0.05,299.94
646,4,12,1,549.99,0.2,549.79
647,1,25,2,499.99,0.07,999.91
647,2,13,1,269.99,0.1,269.89
648,1,24,1,549.99,0.07,549.92
649,1,97,2,349.99,0.1,699.88
649,2,90,1,209.99,0.07,209.92
649,3,11,2,1680.99,0.1,3361.88
649,4,78,1,647.99,0.05,647.94
650,1,3,1,999.99,0.2,999.79
651,1,79,1,402.99,0.1,402.89
651,2,85,1,329.99,0.05,329.94
651,3,102,2,489.99,0.05,979.93
651,4,94,2,249.99,0.05,499.93
652,1,102,1,489.99,0.1,489.89
652,2,62,2,3499.99,0.2,6999.78
652,3,67,2,250.99,0.2,501.78
652,4,23,1,299.99,0.1,299.89
652,5,74,1,439.99,0.05,439.94
653,1,6,1,469.99,0.07,469.92
653,2,43,1,5299.99,0.1,5299.89
653,3,2,2,749.99,0.1,1499.88
653,4,80,1,761.99,0.2,761.79
653,5,88,2,189.99,0.07,379.91
654,1,9,1,2999.99,0.1,2999.89
654,2,95,1,299.99,0.1,299.89
654,3,110,2,470.99,0.07,941.91
654,4,97,2,349.99,0.07,699.91
655,1,67,1,250.99,0.1,250.89
656,1,83,1,149.99,0.1,149.89
656,2,22,1,269.99,0.07,269.92
656,3,33,2,469.99,0.05,939.93
657,1,52,1,875.99,0.05,875.94
657,2,54,2,3199.99,0.05,6399.93
658,1,49,2,3499.99,0.2,6999.78
658,2,29,1,999.99,0.05,999.94
658,3,9,1,2999.99,0.05,2999.94
659,1,42,2,2299.99,0.05,4599.93
659,2,39,2,1499.99,0.07,2999.91
659,3,70,1,659.99,0.05,659.94
659,4,61,2,4999.99,0.07,9999.91
660,1,30,1,999.99,0.2,999.79
660,2,59,2,2599.99,0.07,5199.91
660,3,47,2,5299.99,0.05,10599.93
660,4,29,2,999.99,0.2,1999.78
661,1,63,2,3499.99,0.07,6999.91
661,2,22,2,269.99,0.05,539.93
662,1,55,2,2699.99,0.1,5399.88
662,2,95,2,299.99,0.2,599.78
662,3,102,2,489.99,0.07,979.91
662,4,22,1,269.99,0.07,269.92
662,5,106,2,449.99,0.07,899.91
663,1,41,2,1469.99,0.05,2939.93
663,2,17,2,429.0,0.2,857.8
663,3,94,1,249.99,0.05,249.94
663,4,71,1,416.99,0.07,416.92
663,5,106,1,449.99,0.2,449.79
664,1,52,2,875.99,0.07,1751.91
664,2,5,1,1320.99,0.07,1320.92
664,3,50,1,5999.99,0.2,5999.79
664,4,101,2,339.99,0.2,679.78
664,5,47,1,5299.99,0.07,5299.92
665,1,58,1,4999.99,0.07,4999.92
665,2,42,2,2299.99,0.2,4599.78
665,3,25,2,499.99,0.05,999.93
666,1,98,2,489.99,0.2,979.78
666,2,39,1,1499.99,0.05,1499.94
667,1,79,1,402.99,0.2,402.79
667,2,84,1,109.99,0.1,109.89
667,3,3,1,999.99,0.2,999.79
667,4,99,1,299.99,0.1,299.89
667,5,85,1,329.99,0.05,329.94
668,1,48,2,1499.99,0.05,2999.93
668,2,19,2,449.0,0.1,897.9
669,1,16,2,599.99,0.07,1199.91
669,2,72,1,619.99,0.07,619.92
670,1,108,1,449.99,0.1,449.89
670,2,28,1,2499.99,0.07,2499.92
670,3,104,2,481.99,0.2,963.78
670,4,45,2,869.99,0.05,1739.93
671,1,30,1,999.99,0.05,999.94
671,2,69,1,416.99,0.05,416.94
671,3,55,1,2699.99,0.2,2699.79
671,4,4,1,2899.99,0.07,2899.92
671,5,109,2,416.99,0.07,833.91
672,1,51,2,6499.99,0.07,12999.91
672,2,96,2,349.99,0.2,699.78
672,3,48,2,1499.99,0.07,2999.91
673,1,66,1,250.99,0.2,250.79
673,2,38,1,549.99,0.2,549.79
673,3,5,1,1320.99,0.07,1320.92
673,4,13,1,269.99,0.1,269.89
674,1,26,2,599.99,0.2,1199.78
675,1,17,1,429.0,0.05,428.95
675,2,89,2,209.99,0.05,419.93
675,3,19,1,449.0,0.07,448.93
675,4,32,1,469.99,0.2,469.79
676,1,70,1,659.99,0.2,659.79
676,2,104,2,481.99,0.07,963.91
676,3,24,1,549.99,0.1,549.89
676,4,29,1,999.99,0.2,999.79
677,1,75,1,599.99,0.07,599.92
677,2,7,2,3999.99,0.07,7999.91
677,3,105,2,533.99,0.07,1067.91
677,4,91,2,349.99,0.05,699.93
677,5,54,2,3199.99,0.1,6399.88
678,1,52,2,875.99,0.05,1751.93
678,2,37,2,379.99,0.07,759.91
679,1,15,2,529.99,0.2,1059.78
679,2,83,2,149.99,0.05,299.93
680,1,81,2,1099.99,0.05,2199.93
680,2,7,1,3999.99,0.2,3999.79
680,3,50,1,5999.99,0.07,5999.92
681,1,82,1,659.99,0.05,659.94
681,2,63,1,3499.99,0.07,3499.92
681,3,61,1,4999.99,0.2,4999.79
681,4,6,2,469.99,0.05,939.93
681,5,30,1,999.99,0.07,999.92
682,1,39,1,1499.99,0.2,1499.79
682,2,60,2,1559.99,0.2,3119.78
682,3,99,1,299.99,0.2,299.79
683,1,2,2,749.99,0.1,1499.88
684,1,56,1,5499.99,0.07,5499.92
684,2,33,1,469.99,0.1,469.89
685,1,59,1,2599.99,0.05,2599.94
685,2,48,2,1499.99,0.05,2999.93
685,3,107,1,416.99,0.05,416.94
685,4,98,2,489.99,0.2,979.78
685,5,56,2,5499.99,0.05,10999.93
686,1,16,1,599.99,0.2,599.79
686,2,30,1,999.99,0.1,999.89
686,3,88,2,189.99,0.2,379.78
686,4,19,2,449.0,0.2,897.8
686,5,104,1,481.99,0.2,481.79
687,1,48,2,1499.99,0.05,2999.93
687,2,95,1,299.99,0.07,299.92
687,3,5,2,1320.99,0.2,2641.78
687,4,83,1,149.99,0.07,149.92
688,1,8,1,1799.99,0.1,1799.89
688,2,88,1,189.99,0.05,189.94
689,1,33,2,469.99,0.1,939.88
690,1,84,1,109.99,0.2,109.79
690,2,11,2,1680.99,0.07,3361.91
690,3,85,1,329.99,0.05,329.94
690,4,109,2,416.99,0.2,833.78
691,1,23,2,299.99,0.05,599.93
691,2,5,2,1320.99,0.1,2641.88
691,3,55,2,2699.99,0.2,5399.78
691,4,20,1,599.99,0.2,599.79
692,1,59,1,2599.99,0.2,2599.79
692,2,75,1,599.99,0.07,599.92
692,3,15,2,529.99,0.07,1059.91
692,4,56,2,5499.99,0.1,10999.88
693,1,104,2,481.99,0.2,963.78
693,2,13,1,269.99,0.2,269.79
693,3,5,2,1320.99,0.05,2641.93
693,4,31,1,1632.99,0.07,1632.92
694,1,48,1,1499.99,0.2,1499.79
694,2,39,1,1499.99,0.05,1499.94
694,3,55,2,2699.99,0.1,5399.88
694,4,103,2,551.99,0.2,1103.78
694,5,45,2,869.99,0.1,1739.88
695,1,82,2,659.99,0.1,1319.88
695,2,57,2,1999.99,0.2,3999.78
696,1,88,2,189.99,0.07,379.91
696,2,7,1,3999.99,0.1,3999.89
696,3,45,1,869.99,0.07,869.92
697,1,5,2,1320.99,0.05,2641.93
698,1,96,1,349.99,0.07,349.92
698,2,12,1,549.99,0.07,549.92
698,3,40,2,4999.99,0.05,9999.93
699,1,106,2,449.99,0.1,899.88
699,2,48,1,1499.99,0.07,1499.92
699,3,31,1,1632.99,0.2,1632.79
699,4,24,2,549.99,0.1,1099.88
699,5,82,2,659.99,0.2,1319.78
700,1,7,2,3999.99,0.05,7999.93
700,2,63,1,3499.99,0.2,3499.79
701,1,84,1,109.99,0.05,109.94
702,1,25,2,499.99,0.05,999.93
702,2,104,1,481.99,0.1,481.89
702,3,3,2,999.99,0.07,1999.91
703,1,45,2,869.99,0.2,1739.78
703,2,66,2,250.99,0.05,501.93
703,3,72,1,619.99,0.2,619.79
703,4,4,2,2899.99,0.2,5799.78
704,1,10,2,1549.0,0.05,3097.95
704,2,62,1,3499.99,0.2,3499.79
704,3,100,2,489.99,0.07,979.91
705,1,61,1,4999.99,0.1,4999.89
706,1,27,1,999.99,0.1,999.89
706,2,23,2,299.99,0.05,599.93
706,3,60,1,1559.99,0.2,1559.79
707,1,106,2,449.99,0.05,899.93
707,2,100,1,489.99,0.07,489.92
707,3,11,2,1680.99,0.1,3361.88
707,4,26,2,599.99,0.1,1199.88
708,1,6,1,469.99,0.07,469.92
708,2,47,1,5299.99,0.1,5299.89
708,3,34,2,469.99,0.2,939.78
709,1,55,2,2699.99,0.05,5399.93
709,2,101,2,339.99,0.07,679.91
709,3,48,1,1499.99,0.07,1499.92
710,1,42,1,2299.99,0.05,2299.94
710,2,60,2,1559.99,0.2,3119.78
710,3,39,2,1499.99,0.2,2999.78
710,4,57,1,1999.99,0.2,1999.79
710,5,28,1,2499.99,0.05,2499.94
711,1,5,2,1320.99,0.05,2641.93
711,2,95,2,299.99,0.2,599.78
711,3,72,2,619.99,0.05,1239.93
712,1,44,2,539.99,0.2,1079.78
712,2,74,2,439.99,0.1,879.88
712,3,35,1,832.99,0.2,832.79
712,4,76,1,299.99,0.2,299.79
712,5,4,2,2899.99,0.05,5799.93
713,1,93,2,209.99,0.2,419.78
