order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id
839,1332,Completed,15-04-2017,18-04-2017,16-04-2017,1,3
840,372,Completed,15-04-2017,16-04-2017,16-04-2017,2,6
841,428,Completed,15-04-2017,18-04-2017,17-04-2017,2,7
842,1133,Completed,15-04-2017,18-04-2017,16-04-2017,2,6
843,1059,Completed,16-04-2017,17-04-2017,19-04-2017,2,7
844,1436,Completed,16-04-2017,17-04-2017,18-04-2017,2,6
845,662,Completed,17-04-2017,18-04-2017,18-04-2017,2,7
846,715,Completed,17-04-2017,19-04-2017,19-04-2017,2,6
847,329,Completed,18-04-2017,19-04-2017,19-04-2017,2,7
848,597,Completed,18-04-2017,20-04-2017,20-04-2017,2,7
849,776,Completed,19-04-2017,20-04-2017,21-04-2017,1,2
850,1346,Completed,19-04-2017,22-04-2017,22-04-2017,1,3
851,1139,Completed,20-04-2017,21-04-2017,22-04-2017,2,6
852,13,Completed,21-04-2017,23-04-2017,22-04-2017,3,9
853,883,Completed,21-04-2017,24-04-2017,24-04-2017,3,8
854,177,Completed,22-04-2017,25-04-2017,23-04-2017,2,6
855,775,Completed,22-04-2017,23-04-2017,25-04-2017,2,6
856,477,Completed,23-04-2017,25-04-2017,26-04-2017,2,6
857,1402,Completed,24-04-2017,25-04-2017,26-04-2017,2,7
858,162,Completed,25-04-2017,27-04-2017,28-04-2017,2,6
859,644,Completed,25-04-2017,26-04-2017,26-04-2017,2,6
860,473,Completed,27-04-2017,29-04-2017,28-04-2017,2,7
861,1177,Completed,27-04-2017,29-04-2017,30-04-2017,2,7
862,1230,Completed,27-04-2017,30-04-2017,29-04-2017,3,8
863,446,Completed,28-04-2017,30-04-2017,01-05-2017,2,7
864,902,Completed,28-04-2017,30-04-2017,29-04-2017,2,6
865,974,Completed,29-04-2017,02-05-2017,01-05-2017,2,6
866,1410,Completed,29-04-2017,30-04-2017,01-05-2017,2,6
867,97,Completed,01-05-2017,03-05-2017,02-05-2017,1,3
868,868,Completed,01-05-2017,04-05-2017,02-05-2017,1,3
869,844,Completed,01-05-2017,04-05-2017,02-05-2017,2,7
870,1416,Completed,01-05-2017,04-05-2017,02-05-2017,2,6
871,358,Completed,02-05-2017,04-05-2017,03-05-2017,2,7
872,394,Completed,03-05-2017,06-05-2017,06-05-2017,1,3
873,829,Completed,03-05-2017,05-05-2017,05-05-2017,2,7
874,661,Completed,04-05-2017,05-05-2017,06-05-2017,2,7
875,386,Completed,05-05-2017,06-05-2017,08-05-2017,1,3
876,1046,Completed,05-05-2017,08-05-2017,06-05-2017,2,7
877,784,Completed,06-05-2017,07-05-2017,08-05-2017,2,6
878,224,Completed,07-05-2017,10-05-2017,09-05-2017,1,3
879,214,Completed,08-05-2017,09-05-2017,09-05-2017,2,7
880,1206,Completed,08-05-2017,11-05-2017,10-05-2017,2,6
881,1024,Completed,08-05-2017,11-05-2017,11-05-2017,3,9
882,196,Completed,09-05-2017,12-05-2017,10-05-2017,2,6
883,507,Completed,11-05-2017,13-05-2017,14-05-2017,2,6
884,871,Completed,11-05-2017,13-05-2017,12-05-2017,2,7
885,66,Rejected,13-05-2017,13-05-2017,Pending,3,8
886,1396,Completed,13-05-2017,14-05-2017,15-05-2017,1,2
887,1195,Completed,13-05-2017,15-05-2017,15-05-2017,2,6
888,1038,Completed,14-05-2017,16-05-2017,16-05-2017,2,7
889,830,Completed,14-05-2017,17-05-2017,15-05-2017,3,8
890,171,Completed,15-05-2017,18-05-2017,18-05-2017,2,6
891,384,Completed,15-05-2017,18-05-2017,16-05-2017,2,6
892,651,Completed,15-05-2017,18-05-2017,17-05-2017,2,7
893,1293,Completed,16-05-2017,19-05-2017,19-05-2017,2,7
894,1320,Completed,16-05-2017,19-05-2017,19-05-2017,2,6
895,857,Completed,18-05-2017,21-05-2017,19-05-2017,2,6
896,376,Completed,19-05-2017,22-05-2017,21-05-2017,3,9
897,47,Completed,20-05-2017,21-05-2017,21-05-2017,1,2
898,352,Completed,20-05-2017,21-05-2017,22-05-2017,2,6
899,605,Completed,20-05-2017,21-05-2017,21-05-2017,2,7
900,971,Completed,20-05-2017,21-05-2017,22-05-2017,2,6
901,345,Completed,21-05-2017,22-05-2017,24-05-2017,2,7
902,1278,Completed,21-05-2017,24-05-2017,22-05-2017,2,6
903,179,Completed,22-05-2017,23-05-2017,24-05-2017,2,7
904,1020,Completed,23-05-2017,26-05-2017,24-05-2017,1,2
905,609,Completed,23-05-2017,26-05-2017,24-05-2017,2,6
906,877,Completed,23-05-2017,26-05-2017,26-05-2017,2,7
907,120,Completed,24-05-2017,26-05-2017,27-05-2017,1,2
908,402,Completed,25-05-2017,28-05-2017,27-05-2017,2,7
909,188,Completed,26-05-2017,27-05-2017,28-05-2017,1,2
910,342,Completed,26-05-2017,28-05-2017,28-05-2017,2,7
911,887,Completed,26-05-2017,29-05-2017,29-05-2017,2,6
912,519,Completed,27-05-2017,29-05-2017,29-05-2017,1,2
913,699,Completed,27-05-2017,29-05-2017,29-05-2017,2,6
914,1068,Completed,28-05-2017,31-05-2017,31-05-2017,1,2
915,215,Completed,28-05-2017,30-05-2017,30-05-2017,2,6
916,718,Completed,28-05-2017,29-05-2017,29-05-2017,2,6
917,881,Completed,29-05-2017,31-05-2017,01-06-2017,1,2
918,242,Completed,30-05-2017,31-05-2017,31-05-2017,1,3
919,781,Completed,30-05-2017,31-05-2017,31-05-2017,2,7
920,966,Completed,30-05-2017,01-06-2017,02-06-2017,2,7
921,628,Completed,31-05-2017,02-06-2017,02-06-2017,2,6
922,656,Completed,31-05-2017,01-06-2017,03-06-2017,2,6
923,769,Completed,31-05-2017,03-06-2017,02-06-2017,2,7
924,68,Rejected,02-06-2017,02-06-2017,Pending,3,8
925,1316,Completed,02-06-2017,05-06-2017,03-06-2017,2,7
926,233,Completed,03-06-2017,05-06-2017,06-06-2017,1,2
927,1438,Completed,03-06-2017,05-06-2017,06-06-2017,1,2
928,957,Completed,05-06-2017,06-06-2017,06-06-2017,1,3
929,472,Completed,05-06-2017,06-06-2017,08-06-2017,2,6
930,1224,Completed,05-06-2017,06-06-2017,06-06-2017,3,9
931,631,Completed,07-06-2017,08-06-2017,08-06-2017,2,6
932,804,Completed,07-06-2017,08-06-2017,09-06-2017,2,6
933,909,Completed,07-06-2017,10-06-2017,08-06-2017,2,6
934,93,Completed,09-06-2017,10-06-2017,12-06-2017,2,7
935,43,Rejected,10-06-2017,10-06-2017,Pending,3,8
936,265,Completed,10-06-2017,13-06-2017,12-06-2017,2,6
937,73,Completed,11-06-2017,14-06-2017,13-06-2017,2,7
938,129,Completed,11-06-2017,12-06-2017,12-06-2017,2,6
939,1407,Completed,11-06-2017,12-06-2017,14-06-2017,2,6
940,585,Completed,12-06-2017,14-06-2017,13-06-2017,1,2
941,736,Completed,12-06-2017,14-06-2017,14-06-2017,1,2
942,537,Completed,13-06-2017,16-06-2017,15-06-2017,2,6
943,1025,Completed,13-06-2017,15-06-2017,15-06-2017,2,6
944,138,Completed,14-06-2017,15-06-2017,17-06-2017,1,3
945,167,Completed,14-06-2017,15-06-2017,16-06-2017,2,7
946,525,Completed,14-06-2017,16-06-2017,15-06-2017,2,6
947,278,Completed,15-06-2017,18-06-2017,17-06-2017,1,3
948,618,Completed,15-06-2017,17-06-2017,17-06-2017,2,6
949,867,Completed,16-06-2017,18-06-2017,17-06-2017,1,3
950,142,Completed,16-06-2017,19-06-2017,18-06-2017,2,6
951,339,Completed,16-06-2017,19-06-2017,19-06-2017,2,7
952,355,Completed,16-06-2017,18-06-2017,18-06-2017,2,7
953,658,Completed,16-06-2017,18-06-2017,17-06-2017,2,7
954,611,Completed,17-06-2017,20-06-2017,20-06-2017,2,6
955,880,Completed,17-06-2017,19-06-2017,18-06-2017,2,6
956,1184,Completed,17-06-2017,19-06-2017,20-06-2017,2,6
957,722,Completed,17-06-2017,20-06-2017,20-06-2017,3,9
958,1276,Completed,18-06-2017,20-06-2017,19-06-2017,1,2
959,650,Completed,18-06-2017,21-06-2017,21-06-2017,2,7
960,1390,Completed,18-06-2017,19-06-2017,19-06-2017,2,7
961,82,Completed,19-06-2017,21-06-2017,22-06-2017,1,2
962,570,Completed,19-06-2017,22-06-2017,20-06-2017,2,7
963,1432,Completed,19-06-2017,21-06-2017,21-06-2017,2,6
964,404,Completed,20-06-2017,22-06-2017,22-06-2017,2,7
965,457,Completed,20-06-2017,22-06-2017,23-06-2017,2,6
966,389,Completed,20-06-2017,22-06-2017,22-06-2017,3,8
967,1323,Completed,21-06-2017,24-06-2017,24-06-2017,2,6
968,1403,Completed,21-06-2017,23-06-2017,23-06-2017,2,6
969,248,Completed,21-06-2017,24-06-2017,22-06-2017,3,9
970,836,Completed,22-06-2017,25-06-2017,23-06-2017,2,7
971,1426,Completed,22-06-2017,23-06-2017,24-06-2017,3,8
972,270,Completed,23-06-2017,24-06-2017,25-06-2017,2,7
973,238,Completed,24-06-2017,27-06-2017,27-06-2017,2,6
974,511,Completed,24-06-2017,27-06-2017,27-06-2017,3,8
975,1092,Completed,25-06-2017,27-06-2017,28-06-2017,2,6
976,1266,Completed,25-06-2017,28-06-2017,27-06-2017,3,9
977,400,Completed,26-06-2017,28-06-2017,27-06-2017,2,7
978,1123,Completed,26-06-2017,28-06-2017,27-06-2017,2,6
979,1190,Completed,26-06-2017,29-06-2017,27-06-2017,2,6
980,328,Completed,26-06-2017,28-06-2017,27-06-2017,3,9
981,687,Completed,26-06-2017,29-06-2017,28-06-2017,3,8
982,1423,Completed,26-06-2017,29-06-2017,28-06-2017,3,9
983,1158,Completed,27-06-2017,28-06-2017,29-06-2017,2,6
984,1287,Completed,27-06-2017,28-06-2017,29-06-2017,2,7
985,461,Completed,30-06-2017,02-07-2017,01-07-2017,2,6
986,556,Completed,30-06-2017,03-07-2017,01-07-2017,2,7
987,172,Completed,02-07-2017,04-07-2017,04-07-2017,1,2
988,436,Completed,02-07-2017,04-07-2017,05-07-2017,2,6
989,1145,Completed,02-07-2017,04-07-2017,03-07-2017,2,6
990,706,Completed,04-07-2017,07-07-2017,07-07-2017,2,7
991,751,Completed,06-07-2017,07-07-2017,09-07-2017,1,2
992,723,Completed,07-07-2017,10-07-2017,09-07-2017,2,7
993,1415,Completed,09-07-2017,11-07-2017,11-07-2017,1,3
994,419,Completed,09-07-2017,11-07-2017,11-07-2017,2,7
995,621,Completed,11-07-2017,13-07-2017,14-07-2017,1,2
996,915,Completed,11-07-2017,12-07-2017,12-07-2017,1,2
997,485,Completed,11-07-2017,13-07-2017,14-07-2017,2,7
998,219,Completed,12-07-2017,13-07-2017,14-07-2017,2,7
999,590,Completed,12-07-2017,13-07-2017,14-07-2017,2,6
1000,645,Completed,12-07-2017,14-07-2017,15-07-2017,2,7
1001,354,Completed,13-07-2017,16-07-2017,15-07-2017,2,6
1002,1418,Completed,14-07-2017,16-07-2017,16-07-2017,1,3
1003,503,Completed,14-07-2017,16-07-2017,16-07-2017,2,7
1004,1389,Completed,14-07-2017,17-07-2017,16-07-2017,2,6
1005,266,Completed,15-07-2017,17-07-2017,16-07-2017,2,7
1006,1070,Completed,15-07-2017,18-07-2017,17-07-2017,2,7
1007,1115,Completed,16-07-2017,17-07-2017,17-07-2017,2,6
1008,1345,Completed,16-07-2017,18-07-2017,18-07-2017,2,6
1009,1064,Completed,16-07-2017,19-07-2017,19-07-2017,3,8
1010,8,Rejected,18-07-2017,18-07-2017,Pending,2,7
1011,495,Completed,18-07-2017,21-07-2017,21-07-2017,1,3
1012,620,Completed,18-07-2017,20-07-2017,20-07-2017,2,7
1013,174,Completed,19-07-2017,22-07-2017,21-07-2017,2,6
1014,748,Completed,19-07-2017,21-07-2017,21-07-2017,2,6
1015,799,Completed,19-07-2017,22-07-2017,21-07-2017,2,7
1016,1417,Completed,19-07-2017,20-07-2017,21-07-2017,3,9
1017,168,Completed,20-07-2017,21-07-2017,23-07-2017,2,6
1018,290,Completed,22-07-2017,23-07-2017,23-07-2017,2,6
1019,408,Completed,22-07-2017,23-07-2017,24-07-2017,2,7
1020,16,Rejected,23-07-2017,23-07-2017,Pending,2,6
1021,125,Completed,23-07-2017,24-07-2017,26-07-2017,2,6
1022,353,Completed,23-07-2017,26-07-2017,24-07-2017,2,7
1023,356,Completed,23-07-2017,26-07-2017,25-07-2017,2,6
1024,837,Completed,23-07-2017,25-07-2017,26-07-2017,2,7
1025,1304,Completed,23-07-2017,26-07-2017,26-07-2017,2,6
1026,1370,Completed,26-07-2017,28-07-2017,29-07-2017,1,2
1027,588,Completed,26-07-2017,28-07-2017,28-07-2017,2,6
1028,1273,Completed,27-07-2017,28-07-2017,30-07-2017,2,7
1029,407,Completed,29-07-2017,30-07-2017,01-08-2017,1,3
1030,161,Completed,29-07-2017,30-07-2017,31-07-2017,2,6
1031,1308,Completed,30-07-2017,01-08-2017,02-08-2017,1,2
1032,429,Completed,30-07-2017,02-08-2017,01-08-2017,2,6
1033,582,Completed,30-07-2017,31-07-2017,02-08-2017,2,7
1034,895,Completed,30-07-2017,31-07-2017,31-07-2017,2,7
1035,1283,Completed,30-07-2017,02-08-2017,02-08-2017,2,6
1036,1442,Completed,30-07-2017,01-08-2017,31-07-2017,2,6
1037,1229,Completed,31-07-2017,02-08-2017,03-08-2017,2,6
1038,1281,Completed,31-07-2017,01-08-2017,03-08-2017,2,7
1039,1077,Completed,02-08-2017,04-08-2017,03-08-2017,2,7
1040,1225,Completed,04-08-2017,07-08-2017,05-08-2017,1,2
1041,70,Completed,04-08-2017,06-08-2017,05-08-2017,2,7
1042,539,Completed,06-08-2017,07-08-2017,07-08-2017,2,7
1043,1235,Completed,06-08-2017,09-08-2017,08-08-2017,2,6
1044,1270,Completed,07-08-2017,10-08-2017,08-08-2017,2,7
1045,185,Completed,07-08-2017,09-08-2017,10-08-2017,3,9
1046,1134,Completed,07-08-2017,09-08-2017,08-08-2017,3,8
1047,116,Rejected,08-08-2017,08-08-2017,Pending,3,8
1048,777,Completed,08-08-2017,10-08-2017,09-08-2017,2,7
1049,194,Completed,09-08-2017,11-08-2017,10-08-2017,1,2
1050,239,Completed,09-08-2017,12-08-2017,12-08-2017,1,3
1051,209,Completed,10-08-2017,11-08-2017,11-08-2017,2,7
1052,460,Completed,10-08-2017,12-08-2017,13-08-2017,2,6
1053,1439,Completed,10-08-2017,11-08-2017,12-08-2017,2,6
1054,189,Completed,11-08-2017,12-08-2017,12-08-2017,2,7
1055,140,Completed,12-08-2017,15-08-2017,15-08-2017,2,6
1056,325,Completed,12-08-2017,15-08-2017,13-08-2017,2,7
1057,456,Completed,12-08-2017,15-08-2017,13-08-2017,2,7
1058,782,Completed,13-08-2017,16-08-2017,14-08-2017,2,6
1059,6,Completed,14-08-2017,17-08-2017,17-08-2017,2,7
1060,182,Completed,15-08-2017,18-08-2017,17-08-2017,2,6
1061,655,Completed,15-08-2017,18-08-2017,18-08-2017,2,7
1062,1210,Completed,15-08-2017,17-08-2017,18-08-2017,2,6
1063,198,Completed,16-08-2017,19-08-2017,19-08-2017,3,8
1064,898,Completed,16-08-2017,18-08-2017,19-08-2017,3,9
1065,25,Completed,17-08-2017,19-08-2017,19-08-2017,2,7
1066,106,Completed,17-08-2017,20-08-2017,19-08-2017,2,7
1067,225,Completed,17-08-2017,19-08-2017,19-08-2017,2,7
1068,453,Completed,17-08-2017,20-08-2017,19-08-2017,2,7
1069,493,Completed,17-08-2017,19-08-2017,18-08-2017,2,6
1070,596,Completed,17-08-2017,20-08-2017,18-08-2017,2,7
1071,602,Completed,17-08-2017,20-08-2017,18-08-2017,3,8
1072,47,Rejected,18-08-2017,18-08-2017,Pending,1,3
1073,911,Completed,18-08-2017,19-08-2017,21-08-2017,2,7
1074,11,Rejected,19-08-2017,19-08-2017,Pending,2,6
1075,1003,Completed,19-08-2017,21-08-2017,22-08-2017,1,3
1076,42,Completed,19-08-2017,22-08-2017,22-08-2017,2,6
1077,412,Completed,19-08-2017,20-08-2017,21-08-2017,2,6
1078,793,Completed,19-08-2017,21-08-2017,20-08-2017,2,6
1079,812,Completed,19-08-2017,20-08-2017,20-08-2017,2,7
1080,1086,Completed,19-08-2017,20-08-2017,20-08-2017,2,7
1081,1106,Completed,19-08-2017,22-08-2017,22-08-2017,2,6
1082,1327,Completed,20-08-2017,22-08-2017,21-08-2017,2,6
1083,1372,Completed,20-08-2017,23-08-2017,23-08-2017,2,6
1084,2,Completed,21-08-2017,24-08-2017,23-08-2017,1,2
1085,305,Completed,21-08-2017,23-08-2017,23-08-2017,1,3
1086,220,Completed,21-08-2017,23-08-2017,24-08-2017,2,7
1087,675,Completed,22-08-2017,23-08-2017,25-08-2017,3,8
1088,1160,Completed,22-08-2017,23-08-2017,23-08-2017,3,8
1089,46,Rejected,23-08-2017,23-08-2017,Pending,1,2
1090,1427,Completed,24-08-2017,26-08-2017,26-08-2017,1,2
1091,1260,Completed,24-08-2017,25-08-2017,25-08-2017,2,7
1092,40,Completed,25-08-2017,28-08-2017,27-08-2017,1,2
1093,326,Completed,25-08-2017,28-08-2017,26-08-2017,1,3
1094,828,Completed,25-08-2017,27-08-2017,28-08-2017,2,6
1095,1382,Completed,26-08-2017,28-08-2017,27-08-2017,3,9
1096,589,Completed,27-08-2017,29-08-2017,29-08-2017,1,2
1097,1311,Completed,27-08-2017,30-08-2017,28-08-2017,2,6
1098,752,Completed,28-08-2017,30-08-2017,30-08-2017,1,2
1099,1128,Completed,28-08-2017,29-08-2017,30-08-2017,2,6
1100,1392,Completed,28-08-2017,29-08-2017,29-08-2017,2,7
1101,379,Completed,29-08-2017,30-08-2017,30-08-2017,2,7
1102,1317,Completed,29-08-2017,31-08-2017,31-08-2017,2,6
1103,1394,Completed,31-08-2017,02-09-2017,02-09-2017,2,7
1104,268,Completed,01-09-2017,04-09-2017,03-09-2017,2,6
1105,747,Completed,01-09-2017,04-09-2017,03-09-2017,3,8
1106,1009,Completed,02-09-2017,04-09-2017,04-09-2017,2,6
1107,1424,Completed,02-09-2017,05-09-2017,05-09-2017,2,7
1108,735,Completed,03-09-2017,05-09-2017,04-09-2017,1,3
1109,23,Completed,03-09-2017,04-09-2017,04-09-2017,2,6
1110,912,Completed,04-09-2017,07-09-2017,07-09-2017,2,6
1111,930,Completed,04-09-2017,06-09-2017,05-09-2017,2,6
1112,798,Completed,05-09-2017,08-09-2017,07-09-2017,2,7
1113,388,Completed,06-09-2017,08-09-2017,07-09-2017,2,7
1114,1036,Completed,06-09-2017,08-09-2017,08-09-2017,2,6
1115,1100,Completed,07-09-2017,09-09-2017,09-09-2017,2,6
1116,52,Completed,08-09-2017,10-09-2017,10-09-2017,2,7
1117,334,Completed,08-09-2017,10-09-2017,10-09-2017,2,6
1118,1023,Completed,08-09-2017,11-09-2017,11-09-2017,2,6
1119,749,Completed,10-09-2017,12-09-2017,13-09-2017,1,2
1120,1269,Completed,10-09-2017,12-09-2017,13-09-2017,2,7
1121,143,Completed,11-09-2017,13-09-2017,12-09-2017,2,7
1122,1132,Completed,12-09-2017,14-09-2017,14-09-2017,2,6
1123,598,Completed,13-09-2017,14-09-2017,14-09-2017,2,7
1124,275,Completed,13-09-2017,14-09-2017,16-09-2017,3,9
1125,945,Completed,14-09-2017,15-09-2017,15-09-2017,2,7
1126,1213,Completed,14-09-2017,16-09-2017,15-09-2017,3,8
1127,494,Completed,15-09-2017,16-09-2017,16-09-2017,2,7
1128,936,Completed,15-09-2017,17-09-2017,16-09-2017,2,6
1129,663,Completed,17-09-2017,18-09-2017,20-09-2017,2,6
1130,69,Completed,18-09-2017,20-09-2017,20-09-2017,1,3
1131,1178,Completed,18-09-2017,20-09-2017,19-09-2017,1,3
1132,351,Completed,19-09-2017,20-09-2017,20-09-2017,2,6
1133,517,Completed,19-09-2017,21-09-2017,21-09-2017,2,7
1134,978,Completed,19-09-2017,22-09-2017,20-09-2017,2,6
1135,1347,Completed,19-09-2017,21-09-2017,20-09-2017,2,6
1136,1050,Completed,20-09-2017,21-09-2017,21-09-2017,2,6
1137,810,Completed,20-09-2017,23-09-2017,23-09-2017,3,8
1138,254,Completed,21-09-2017,23-09-2017,22-09-2017,1,2
1139,1006,Completed,21-09-2017,22-09-2017,23-09-2017,1,2
1140,1063,Completed,21-09-2017,22-09-2017,22-09-2017,3,8
1141,1076,Completed,22-09-2017,23-09-2017,24-09-2017,1,2
1142,554,Completed,23-09-2017,26-09-2017,26-09-2017,1,3
1143,1087,Completed,24-09-2017,26-09-2017,27-09-2017,1,2
1144,1414,Completed,24-09-2017,27-09-2017,27-09-2017,2,7
1145,617,Completed,25-09-2017,27-09-2017,26-09-2017,2,6
1146,757,Completed,25-09-2017,26-09-2017,28-09-2017,2,7
1147,1344,Completed,25-09-2017,26-09-2017,27-09-2017,2,6
1148,1379,Completed,25-09-2017,26-09-2017,27-09-2017,2,7
1149,787,Completed,27-09-2017,30-09-2017,30-09-2017,2,7
1150,1183,Completed,28-09-2017,01-10-2017,30-09-2017,2,7
1151,708,Completed,29-09-2017,30-09-2017,30-09-2017,1,3
1152,1244,Completed,29-09-2017,02-10-2017,01-10-2017,2,6
1153,720,Completed,30-09-2017,03-10-2017,03-10-2017,2,7
1154,789,Completed,30-09-2017,03-10-2017,03-10-2017,2,7
1155,865,Completed,30-09-2017,01-10-2017,01-10-2017,2,7
1156,869,Completed,30-09-2017,03-10-2017,03-10-2017,2,7
1157,24,Completed,01-10-2017,03-10-2017,04-10-2017,1,3
1158,889,Completed,01-10-2017,03-10-2017,02-10-2017,1,2
1159,1221,Completed,01-10-2017,02-10-2017,03-10-2017,1,3
1160,1262,Completed,01-10-2017,02-10-2017,04-10-2017,1,2
1161,41,Completed,01-10-2017,04-10-2017,02-10-2017,2,7
1162,888,Completed,01-10-2017,03-10-2017,03-10-2017,2,6
1163,934,Completed,01-10-2017,02-10-2017,02-10-2017,2,6
1164,1067,Completed,01-10-2017,02-10-2017,03-10-2017,2,6
1165,652,Completed,02-10-2017,03-10-2017,05-10-2017,2,7
1166,286,Completed,03-10-2017,04-10-2017,04-10-2017,2,7
1167,900,Completed,04-10-2017,07-10-2017,06-10-2017,1,2
1168,1031,Completed,04-10-2017,05-10-2017,06-10-2017,2,6
1169,1421,Completed,04-10-2017,06-10-2017,07-10-2017,2,7
1170,534,Completed,05-10-2017,07-10-2017,06-10-2017,2,6
1171,826,Completed,05-10-2017,06-10-2017,08-10-2017,2,6
1172,1339,Completed,07-10-2017,10-10-2017,09-10-2017,2,7
1173,548,Completed,08-10-2017,10-10-2017,09-10-2017,2,7
1174,1109,Completed,08-10-2017,10-10-2017,11-10-2017,2,6
1175,292,Completed,09-10-2017,11-10-2017,12-10-2017,2,6
1176,1111,Completed,10-10-2017,13-10-2017,11-10-2017,3,9
1177,21,Rejected,12-10-2017,12-10-2017,Pending,3,9
1178,771,Completed,12-10-2017,15-10-2017,13-10-2017,2,6
1179,1150,Completed,12-10-2017,15-10-2017,15-10-2017,3,9
1180,1065,Completed,13-10-2017,16-10-2017,16-10-2017,1,3
1181,1022,Completed,13-10-2017,16-10-2017,15-10-2017,2,7
1182,1422,Completed,13-10-2017,14-10-2017,16-10-2017,2,7
1183,216,Completed,14-10-2017,17-10-2017,17-10-2017,2,6
1184,369,Completed,14-10-2017,15-10-2017,16-10-2017,2,6
1185,960,Completed,14-10-2017,16-10-2017,17-10-2017,2,6
1186,1120,Completed,14-10-2017,16-10-2017,15-10-2017,2,6
1187,486,Completed,15-10-2017,18-10-2017,16-10-2017,2,6
1188,647,Completed,15-10-2017,18-10-2017,17-10-2017,2,7
1189,1090,Completed,15-10-2017,17-10-2017,18-10-2017,2,6
1190,34,Completed,16-10-2017,19-10-2017,17-10-2017,2,6
1191,186,Completed,17-10-2017,18-10-2017,18-10-2017,2,6
1192,1114,Completed,17-10-2017,19-10-2017,18-10-2017,2,6
1193,1412,Completed,17-10-2017,19-10-2017,19-10-2017,2,7
1194,192,Completed,19-10-2017,22-10-2017,22-10-2017,1,2
1195,229,Completed,19-10-2017,21-10-2017,21-10-2017,2,7
1196,508,Completed,19-10-2017,21-10-2017,20-10-2017,2,6
1197,269,Completed,21-10-2017,23-10-2017,23-10-2017,2,6
1198,1289,Completed,22-10-2017,24-10-2017,24-10-2017,2,7
1199,318,Completed,23-10-2017,24-10-2017,26-10-2017,1,2
1200,48,Completed,23-10-2017,25-10-2017,26-10-2017,2,6
1201,201,Completed,23-10-2017,24-10-2017,24-10-2017,2,6
1202,593,Completed,24-10-2017,25-10-2017,25-10-2017,2,6
1203,1191,Completed,25-10-2017,27-10-2017,26-10-2017,2,7
1204,1277,Completed,25-10-2017,28-10-2017,28-10-2017,2,6
1205,1091,Completed,26-10-2017,28-10-2017,28-10-2017,1,2
1206,222,Completed,26-10-2017,29-10-2017,29-10-2017,2,6
1207,1002,Completed,26-10-2017,28-10-2017,27-10-2017,2,6
1208,1226,Completed,26-10-2017,28-10-2017,27-10-2017,2,7
1209,1342,Completed,26-10-2017,27-10-2017,29-10-2017,2,7
1210,730,Completed,26-10-2017,27-10-2017,29-10-2017,3,8
1211,19,Completed,27-10-2017,28-10-2017,29-10-2017,2,7
1212,213,Completed,27-10-2017,30-10-2017,29-10-2017,2,6
1213,669,Completed,27-10-2017,29-10-2017,29-10-2017,3,9
1214,783,Completed,28-10-2017,29-10-2017,29-10-2017,2,6
1215,807,Completed,28-10-2017,31-10-2017,30-10-2017,2,7
1216,886,Completed,28-10-2017,30-10-2017,29-10-2017,2,7
1217,1155,Completed,28-10-2017,31-10-2017,30-10-2017,2,7
1218,1017,Completed,30-10-2017,01-11-2017,31-10-2017,1,2
1219,840,Completed,30-10-2017,02-11-2017,02-11-2017,2,7
1220,803,Completed,31-10-2017,03-11-2017,03-11-2017,2,6
1221,1290,Completed,31-10-2017,02-11-2017,01-11-2017,2,7
1222,482,Completed,01-11-2017,04-11-2017,03-11-2017,3,9
1223,1207,Completed,02-11-2017,03-11-2017,03-11-2017,2,6
1224,544,Completed,03-11-2017,04-11-2017,04-11-2017,2,6
1225,768,Completed,04-11-2017,05-11-2017,07-11-2017,1,2
1226,226,Completed,04-11-2017,07-11-2017,06-11-2017,2,7
1227,702,Completed,04-11-2017,07-11-2017,06-11-2017,2,6
1228,1041,Completed,04-11-2017,06-11-2017,06-11-2017,2,6
1229,89,Completed,05-11-2017,08-11-2017,06-11-2017,1,3
1230,1107,Completed,05-11-2017,06-11-2017,07-11-2017,2,6
1231,1180,Completed,05-11-2017,07-11-2017,06-11-2017,2,6
1232,665,Completed,06-11-2017,07-11-2017,09-11-2017,1,3
1233,462,Completed,06-11-2017,07-11-2017,08-11-2017,2,6
1234,19,Rejected,07-11-2017,07-11-2017,Pending,2,6
1235,210,Completed,07-11-2017,08-11-2017,09-11-2017,2,6
1236,243,Completed,08-11-2017,11-11-2017,09-11-2017,2,7
1237,571,Completed,09-11-2017,12-11-2017,11-11-2017,1,2
1238,998,Completed,09-11-2017,10-11-2017,11-11-2017,2,6
1239,1197,Completed,09-11-2017,10-11-2017,11-11-2017,2,7
1240,903,Completed,10-11-2017,11-11-2017,11-11-2017,2,7
1241,1170,Completed,10-11-2017,12-11-2017,11-11-2017,2,7
1242,303,Completed,11-11-2017,12-11-2017,12-11-2017,2,6
1243,346,Completed,11-11-2017,13-11-2017,14-11-2017,2,6
1244,333,Completed,12-11-2017,14-11-2017,13-11-2017,2,6
1245,1166,Completed,13-11-2017,16-11-2017,14-11-2017,2,7
1246,1329,Completed,13-11-2017,16-11-2017,16-11-2017,2,7
1247,426,Completed,16-11-2017,18-11-2017,17-11-2017,1,2
1248,1367,Completed,16-11-2017,17-11-2017,18-11-2017,1,3
1249,545,Completed,17-11-2017,18-11-2017,20-11-2017,2,6
1250,1188,Completed,17-11-2017,19-11-2017,18-11-2017,2,6
